time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.fix_quality,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/20/14:35:08.180275,111,70509,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:9,19,T
2023/02/20/14:35:09.172376,112,70510,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:10,19,T
2023/02/20/14:35:10.181501,113,70511,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:11,19,T
2023/02/20/14:35:11.173581,114,70512,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:12,19,T
2023/02/20/14:35:12.179366,115,70513,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:13,19,T
2023/02/20/14:35:13.167431,116,70514,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:14,19,T
2023/02/20/14:35:14.179532,117,70515,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:15,19,T
2023/02/20/14:35:15.155330,118,70516,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:16,19,T
2023/02/20/14:35:16.194808,119,70517,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:17,19,T
2023/02/20/14:35:17.166482,120,70518,0,GPS1_Frame,42.338196,-71.08642633333334,2,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:18,19,T
2023/02/20/14:35:18.180151,121,70519,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:19,19,T
2023/02/20/14:35:19.174867,122,70520,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:20,19,T
2023/02/20/14:35:20.193889,123,70521,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:21,19,T
2023/02/20/14:35:21.175320,124,70522,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:22,19,T
2023/02/20/14:35:22.182145,125,70523,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:23,19,T
2023/02/20/14:35:23.175043,126,70524,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:24,19,T
2023/02/20/14:35:24.172523,127,70525,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:25,19,T
2023/02/20/14:35:25.167248,128,70526,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:26,19,T
2023/02/20/14:35:26.185215,129,70527,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:27,19,T
2023/02/20/14:35:27.169957,130,70528,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:28,19,T
2023/02/20/14:35:28.181619,131,70529,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:29,19,T
2023/02/20/14:35:29.172767,132,70530,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:30,19,T
2023/02/20/14:35:30.180219,133,70531,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7200000286102295,328121.5075775271,4689435.061476156,19:35:31,19,T
2023/02/20/14:35:31.172378,134,70532,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7200000286102295,328121.5075775271,4689435.061476156,19:35:32,19,T
2023/02/20/14:35:32.179706,135,70533,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:33,19,T
2023/02/20/14:35:33.155414,136,70534,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:34,19,T
2023/02/20/14:35:34.180350,137,70535,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:35:35,19,T
2023/02/20/14:35:35.169395,138,70536,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7099999785423279,328121.5075775271,4689435.061476156,19:35:36,19,T
2023/02/20/14:35:36.182339,139,70537,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:37,19,T
2023/02/20/14:35:37.171420,140,70538,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:38,19,T
2023/02/20/14:35:38.181875,141,70539,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:39,19,T
2023/02/20/14:35:39.168806,142,70540,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:40,19,T
2023/02/20/14:35:40.183125,143,70541,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:41,19,T
2023/02/20/14:35:41.168891,144,70542,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:42,19,T
2023/02/20/14:35:42.167660,145,70543,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:43,19,T
2023/02/20/14:35:43.172227,146,70544,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:44,19,T
2023/02/20/14:35:44.179405,147,70545,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:45,19,T
2023/02/20/14:35:45.165329,148,70546,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:46,19,T
2023/02/20/14:35:46.186870,149,70547,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:47,19,T
2023/02/20/14:35:47.183316,150,70548,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:48,19,T
2023/02/20/14:35:48.180102,151,70549,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:49,19,T
2023/02/20/14:35:49.176620,152,70550,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:50,19,T
2023/02/20/14:35:50.180710,153,70551,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8500000238418579,328121.5075775271,4689435.061476156,19:35:51,19,T
2023/02/20/14:35:51.160837,154,70552,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.8500000238418579,328121.5075775271,4689435.061476156,19:35:52,19,T
2023/02/20/14:35:52.203504,155,70553,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:53,19,T
2023/02/20/14:35:53.166722,156,70554,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:35:54,19,T
2023/02/20/14:35:54.195122,157,70555,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:35:55,19,T
2023/02/20/14:35:55.168311,158,70556,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7599999904632568,328121.5075775271,4689435.061476156,19:35:56,19,T
2023/02/20/14:35:56.195731,159,70557,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.7599999904632568,328121.50803162786,4689435.079983219,19:35:57,19,T
2023/02/20/14:35:57.172283,160,70558,0,GPS1_Frame,42.33819616666667,-71.08642616666667,4,38.5,0.7599999904632568,328121.52176209603,4689435.079646319,19:35:58,19,T
2023/02/20/14:35:58.199029,161,70559,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7200000286102295,328121.5075775271,4689435.061476156,19:35:59,19,T
2023/02/20/14:35:59.173819,162,70560,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7200000286102295,328121.5075775271,4689435.061476156,19:36:0,19,T
2023/02/20/14:36:00.189824,163,70561,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.7200000286102295,328121.5075775271,4689435.061476156,19:36:1,19,T
2023/02/20/14:36:01.171398,164,70562,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.7200000286102295,328121.50803162786,4689435.079983219,19:36:2,19,T
2023/02/20/14:36:02.190172,165,70563,0,GPS1_Frame,42.33819583333333,-71.08642616666667,4,38.5,0.7200000286102295,328121.52085389453,4689435.042632193,19:36:3,19,T
2023/02/20/14:36:03.165348,166,70564,0,GPS1_Frame,42.338196,-71.08642616666667,4,38.5,0.7200000286102295,328121.52130799525,4689435.061139257,19:36:4,19,T
2023/02/20/14:36:04.202455,167,70565,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:5,19,T
2023/02/20/14:36:05.167449,168,70566,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:6,19,T
2023/02/20/14:36:06.186420,169,70567,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:7,19,T
2023/02/20/14:36:07.179264,170,70568,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:8,19,T
2023/02/20/14:36:08.195024,171,70569,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:9,19,T
2023/02/20/14:36:09.167554,172,70570,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:10,19,T
2023/02/20/14:36:10.195208,173,70571,0,GPS1_Frame,42.33819616666667,-71.08642633333334,4,38.5,0.699999988079071,328121.50803162786,4689435.079983219,19:36:11,19,T
2023/02/20/14:36:11.177058,174,70572,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:12,19,T
2023/02/20/14:36:12.182333,175,70573,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:13,19,T
2023/02/20/14:36:13.175477,176,70574,0,GPS1_Frame,42.338196,-71.08642633333334,4,38.5,0.699999988079071,328121.5075775271,4689435.061476156,19:36:14,19,T
