time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/06/08:23:59.434016,0,69893,0,GPS1_FRAME,42.33961166666667,-71.08908166666667,23.3,0.9,327906.615835047,4689597.631410521,192453.0,19,T
2023/02/06/08:24:00.434445,0,69894,0,GPS1_FRAME,42.33962,-71.08908666666666,23.4,0.9,327906.2266648216,4689598.566883938,192454.0,19,T
2023/02/06/08:24:01.433900,0,69895,0,GPS1_FRAME,42.33962833333333,-71.08909,23.6,0.9,327905.974796296,4689599.498984065,192455.0,19,T
2023/02/06/08:24:02.433468,0,69896,0,GPS1_FRAME,42.339636666666664,-71.089095,23.8,0.9,327905.58562627545,4689600.434457525,192456.0,19,T
2023/02/06/08:24:03.434700,0,69897,0,GPS1_FRAME,42.339645,-71.0891,23.9,0.9,327905.1964563674,4689601.369931012,192457.0,19,T
2023/02/06/08:24:04.434161,0,69898,0,GPS1_FRAME,42.33965166666667,-71.089105,24.0,0.9,327904.80273960263,4689602.120333824,192458.0,19,T
2023/02/06/08:24:05.468747,0,69899,0,GPS1_FRAME,42.33965833333333,-71.08911,24.0,0.9,327904.40902292717,4689602.870736661,192459.0,19,T
2023/02/06/08:24:06.435720,0,69900,0,GPS1_FRAME,42.339666666666666,-71.08911333333333,24.4,0.9,327904.1571548392,4689603.802836871,192500.0,19,T
2023/02/06/08:24:07.435166,0,69901,0,GPS1_FRAME,42.33967166666667,-71.08911833333333,24.5,0.9,327903.75889133743,4689604.368169046,192501.0,19,T
2023/02/06/08:24:08.433958,0,69902,0,GPS1_FRAME,42.339675,-71.08912,24.5,0.9,327903.6306838561,4689604.741683813,192502.0,19,T
